polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600616,null,null,"25922(T), 25931(T),
26711(T), 27131(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600617,null,null,27131(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600618,null,null,"25921(T), 25931(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600625,null,null,"25931(T), 27131(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600626,null,null,27131(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600628,null,null,25931(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600637,null,null,25931(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600639,null,null,"25921(T), 25931(T),
27031(T), 27131(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600640,null,null,"25913(T), 25922(T),
27131(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600641,null,null,25931(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600642,null,null,"25913(T), 25921(T),
25931(T), 26711(T), 27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600644,null,null,"25913(T), 25921(T),
25931(T), 26711(T), 27131(T),
27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600645,null,null,"25913(T), 25921(T),
25931(T), 26711(T), 27131(T),
27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600648,null,null,27131(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600650,null,null,"25921(T), 25931(T),
26711(T), 27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600651,null,null,"25931(T), 27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600652,null,null,25931(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600653,null,null,"25913(T), 26711(T),
27131(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600658,null,null,"25913(T), 25921(T),
25931(T), 27211(T), 27231(T)",null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600660,null,null,26211(T),null,null,null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600669,null,null,"25913(T), 25921(T),
25931(T)",null,null,null,null,null
