polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600550,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600555,null,25913(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600560,null,"25912(T), 25913(T),
25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600563,null,"25913(T), 25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600568,null,"25913(T), 25921(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600572,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600574,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600578,null,"25913(T), 25921(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600579,null,25921(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600587,null,"25912(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600588,null,25913(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600591,null,"25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600595,null,25721(T),null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600598,null,"25911(T), 25912(T),
25913(T), 25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600607,null,"25912(T), 25913(T),
26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600609,null,"25912(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600610,null,"25911(T), 25913(T),
25921(T), 26711(T)",null,null,null,null,null,null
"Thakurgaon Polytechnic Institute ,Thakurgaon",12053,2022,2021-2022,600616,null,"25912(T), 25913(T),
26711(T)",null,null,null,null,null,null
