polytechnic_name,polytechnic_code,probidhan,Session_year,student_roll,sem_1,sem_2,sem_3,sem_4,sem_5,sem_6,sem_7,sem_8
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508063,null,null,null,null,null,"66454(T), 66455(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508067,null,null,null,null,null,"66454(T), 66456(T),
66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508070,null,null,null,null,null,"66441(T), 66454(T),
66456(T), 66461(T), 66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508075,null,null,null,null,null,66456(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508078,null,null,null,null,null,"66454(T), 66456(T),
66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508085,null,null,null,null,null,"66454(T), 66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508091,null,null,null,null,null,"66442(T), 66454(T),
66456(T), 66461(T), 66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508093,null,null,null,null,null,"66454(T), 66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508100,null,null,null,null,null,"65852(T), 66454(T),
66456(T), 66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508101,null,null,null,null,null,"66454(T), 66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508107,null,null,null,null,null,"66454(T), 66456(T),
66461(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508110,null,null,null,null,null,"66444(T), 66454(T),
66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508146,null,null,null,null,null,"66641(T), 66642(T),
66651(T), 66653(T), 66661(T),
66664(T), 66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508153,null,null,null,null,null,"66641(T), 66651(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508185,null,null,null,null,null,"66651(T), 66664(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508186,null,null,null,null,null,66651(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508187,null,null,null,null,null,"65852(T), 66641(T),
66651(T), 66653(T), 66661(T),
66664(T), 66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508192,null,null,null,null,null,65852(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508194,null,null,null,null,null,"65852(T), 66641(T),
66653(T), 66664(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508198,null,null,null,null,null,"65852(T), 66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508205,null,null,null,null,null,"66641(T), 66664(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508206,null,null,null,null,null,"66641(T), 66651(T),
66653(T), 66664(T), 66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508218,null,null,null,null,null,"65852(T), 66641(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508220,null,null,null,null,null,66842(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508228,null,null,null,null,null,"66641(T), 66642(T),
66653(T), 66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508230,null,null,null,null,null,"66641(T), 66664(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508233,null,null,null,null,null,"65852(T), 66641(T),
66642(T), 66651(T), 66664(T),
66667(T), 66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508250,null,null,null,null,null,65852(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508281,null,null,null,null,null,"65852(T), 66641(T),
66642(T), 66653(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508299,null,null,null,null,null,"65852(T), 66653(T),
66661(T), 66842(T), 68546(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508301,null,null,null,null,null,"66641(T), 66653(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508305,null,null,null,null,null,"66653(T), 66661(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508309,null,null,null,null,null,"66653(T), 66661(T),
68546(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508313,null,null,null,null,null,66653(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508324,null,null,null,null,null,"65852(T), 66653(T),
66842(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508363,null,null,null,null,null,"66761(T), 66763(T),
66845(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508364,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508370,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508373,null,null,null,null,null,"66761(T), 66762(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508377,null,null,null,null,null,"66761(T), 66762(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508380,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508386,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508388,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508395,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508400,null,null,null,null,null,"66761(T), 66762(T),
66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508403,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508405,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508406,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508407,null,null,null,null,null,"66631(T), 66761(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508408,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508417,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508421,null,null,null,null,null,"66631(T), 66741(T),
66742(T), 66751(T), 66761(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508424,null,null,null,null,null,"66761(T), 66763(T),
66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508427,null,null,null,null,null,66761(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508429,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508435,null,null,null,null,null,"65852(T), 66761(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508436,null,null,null,null,null,"66753(T), 66761(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508440,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508441,null,null,null,null,null,"65852(T), 66742(T),
66761(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508446,null,null,null,null,null,"66761(T), 66763(T),
66856(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508465,null,null,null,null,null,"66763(T), 66856(T),
66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508469,null,null,null,null,null,66761(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508475,null,null,null,null,null,"66761(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508476,null,null,null,null,null,66856(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508477,null,null,null,null,null,"66763(T), 66856(T),
66867(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508481,null,null,null,null,null,"66761(T), 66763(T),
66856(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508487,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508489,null,null,null,null,null,"66761(T), 66763(T),
66856(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508490,null,null,null,null,null,"66761(T), 66763(T),
66856(T), 66867(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508503,null,null,null,null,null,66868(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508518,null,null,null,null,null,65852(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508520,null,null,null,null,null,65852(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508525,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508527,null,null,null,null,null,66761(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508529,null,null,null,null,null,"66856(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508531,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508532,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508534,null,null,null,null,null,"65852(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508544,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508551,null,null,null,null,null,66763(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508552,null,null,null,null,null,"66761(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508555,null,null,null,null,null,"66762(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508559,null,null,null,null,null,"66761(T), 66763(T),
66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508570,null,null,null,null,null,"66761(T), 66762(T),
66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508572,null,null,null,null,null,66762(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508576,null,null,null,null,null,"66762(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508590,null,null,null,null,null,"66762(T), 66763(T),
66856(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508602,null,null,null,null,null,66856(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508604,null,null,null,null,null,65852(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508605,null,null,null,null,null,"66762(T), 66763(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508606,null,null,null,null,null,66761(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508607,null,null,null,null,null,"66762(T), 66856(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508608,null,null,null,null,null,"66762(T), 66763(T),
66856(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508670,null,null,null,null,null,66842(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508671,null,null,null,null,null,"66842(T), 66861(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508673,null,null,null,null,null,"66841(T), 66842(T),
66862(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508677,null,null,null,null,null,66861(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508681,null,null,null,null,null,"66841(T), 66852(T),
66861(T), 66862(T), 66863(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508713,null,null,null,null,null,"66743(T), 66841(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508715,null,null,null,null,null,"66842(T), 66851(T),
66862(T), 66863(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508722,null,null,null,null,null,66841(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508725,null,null,null,null,null,"66851(T), 66863(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508734,null,null,null,null,null,"67051(T), 67063(T),
67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508743,null,null,null,null,null,"67041(T), 67061(T),
67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508756,null,null,null,null,null,"66743(T), 67041(T),
67051(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508757,null,null,null,null,null,"65851(T), 67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508760,null,null,null,null,null,67062(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508782,null,null,null,null,null,"67062(T), 67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508787,null,null,null,null,null,67062(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508809,null,null,null,null,null,"66631(T), 67043(T),
67061(T), 67062(T), 67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508832,null,null,null,null,null,"67051(T), 67054(T),
67055(T), 67062(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508841,null,null,null,null,null,67041(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508857,null,null,null,null,null,"67042(T), 67062(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508860,null,null,null,null,null,"67041(T), 67062(T),
67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508861,null,null,null,null,null,"67062(T), 67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508862,null,null,null,null,null,"67062(T), 67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508863,null,null,null,null,null,"67062(T), 67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508865,null,null,null,null,null,67064(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508866,null,null,null,null,null,67064(T) ,null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508873,null,null,null,null,null,"67041(T), 67051(T),
67062(T), 67064(T), 67065(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508874,null,null,null,null,null,"67062(T), 67065(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508879,null,null,null,null,null,"67051(T), 67061(T),
67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508883,null,null,null,null,null,"67061(T), 67062(T),
67064(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,946525,null,null,null,null,null,"66751(T), 66762(T),
66856(T), 66867(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,946543,null,null,null,null,null,"65851(T), 66851(T),
66852(T), 66862(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,946605,null,null,null,null,null,"67041(T), 67052(T),
67061(T), 67065(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,107016,null,null,null,null,null,"65852(T), 66662(T),
66845(T), 66851(T), 66861(T),
66862(T), 66864(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407223,null,null,null,null,null,"65852(T), 66442(T),
66454(T), 66456(T), 66461(T),
66462(T), 66463(T), 66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407224,null,null,null,null,null,"66441(T), 66454(T),
66455(T), 66456(T), 66461(T),
66462(T), 66463(T), 66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407273,null,null,null,null,null,"66441(T), 66444(T),
66454(T), 66455(T), 66456(T),
66461(T), 66462(T), 66463(T),
66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407275,null,null,null,null,null,"65852(T), 66454(T),
66461(T), 66462(T), 66463(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407281,null,null,null,null,null,"65852(T), 66441(T),
66442(T), 66444(T), 66455(T),
66461(T), 66462(T), 66463(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407479,null,null,null,null,null,"65852(T), 66641(T),
66642(T), 66661(T,P), 66662(T,P),
66663(P), 66664(T,P), 66667(T,P),
66842(T), 68546(T), 69054(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407502,null,null,null,null,null,"65852(T), 66651(T),
66653(T), 66661(T,P), 66662(T,P),
66663(P), 66664(T,P), 66667(P),
66842(T), 69054(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407588,null,null,null,null,null,"65851(T), 66761(T),
66763(T), 66856(T), 66867(T),
66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407624,null,null,null,null,null,"65852(T), 66761(T),
66762(T), 66867(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407676,null,null,null,null,null,"66742(T), 66751(T),
66761(T), 66762(T), 66763(T),
66867(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407703,null,null,null,null,null,"66631(T), 66743(T),
66842(T), 66851(T), 66854(T),
66861(T), 66862(T), 66863(T),
66864(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407790,null,null,null,null,null,"67051(T), 67052(T),
67061(T), 67062(T), 67063(T),
67064(T), 67065(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,407792,null,null,null,null,null,"66631(T), 67041(T),
67042(T), 67051(T), 67053(T),
67054(T), 67061(T), 67062(T),
67064(T), 67065(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,490915,null,null,null,null,null,"66631(T), 67051(T),
67053(T), 67061(T), 67062(T),
67064(T), 67065(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,507816,null,null,null,null,null,"66451(T), 66454(T),
66461(T), 66462(T), 66463(T),
66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,507823,null,null,null,null,null,"66441(T), 66445(T),
66455(T), 66461(T), 66462(T),
66463(T), 66464(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508027,null,null,null,null,null,"65851(T), 65852(T),
66441(T), 66454(T), 66456(T),
66461(T,P), 66462(T,P), 66463(T,P),
66464(T,P), 66465(T,P), 66466(P) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508037,null,null,null,null,null,"65852(T), 66441(T),
66445(T), 66454(T), 66455(T),
66461(T,P), 66462(T,P), 66463(T,P),
66464(T,P), 66465(T,P), 66466(P) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508081,null,null,null,null,null,"65852(T), 66454(T),
66456(T), 66461(T,P), 66462(T,P),
66463(T,P), 66464(T,P), 66465(T,P),
66466(P) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508140,null,null,null,null,null,"66653(T), 66661(P),
66662(P), 66663(P), 66664(T,P),
66667(P) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508149,null,null,null,null,null,"65852(T), 66641(T),
66651(T), 66653(T), 66661(T),
66662(T), 66664(T), 66842(T),
68546(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508393,null,null,null,null,null,"66761(T), 66763(T),
66867(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508428,null,null,null,null,null,"66761(T), 66762(T),
66763(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508430,null,null,null,null,null,"65852(T), 66631(T),
66751(T), 66761(T,P), 66762(T,P),
66763(T,P), 66867(T,P), 66868(T,P) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508438,null,null,null,null,null,"65852(T), 66761(T),
66762(T), 66763(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508498,null,null,null,null,null,"65852(T), 66751(T),
66761(T,P), 66762(T,P), 66763(T,P),
66856(T), 66867(T,P), 66868(T,P) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508517,null,null,null,null,null,"65852(T), 66761(T),
66763(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508524,null,null,null,null,null,"65852(T), 66762(T),
66763(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508567,null,null,null,null,null,"65852(T), 66761(T),
66762(T), 66763(T), 66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508597,null,null,null,null,null,"65852(T), 66761(T),
66762(T), 66763(T), 66856(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,508616,null,null,null,null,null,"65851(T), 66761(T),
66763(T), 66856(T), 66867(T),
66868(T) ",null,null
"Rangpur Ideal Institute Of  Technology, Rangpur",16100,2016,2020-2021,946131,null,null,null,null,null,"65851(T), 66441(T),
66445(T), 66454(T), 66456(T),
66461(T), 66462(T), 66463(T),
66464(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,407868,null,null,null,null,null,"66631(T), 66761(T),
66762(T), 66763(T), 67045(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508887,null,null,null,null,null,"66456(T), 66461(T),
66463(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508891,null,null,null,null,null,"66441(T), 66453(T),
66454(T), 66456(T), 66461(T),
66464(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508902,null,null,null,null,null,"66651(T), 66664(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508903,null,null,null,null,null,"66641(T), 66642(T),
66661(T), 66664(T), 66842(T),
68546(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508906,null,null,null,null,null,"66661(T), 66664(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508920,null,null,null,null,null,"66761(T), 66763(T),
66868(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,407825,null,null,null,null,null,"66441(T), 66454(T),
66455(T), 66456(T), 66461(T),
66462(T), 66463(T), 66464(T) ",null,null
"Rangpur Institute Of Technology, Rangpur",16106,2016,2020-2021,508915,null,null,null,null,null,"66761(T), 66762(T),
66763(T), 66856(T), 66868(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,106574,null,null,null,null,null,"66641(T), 66651(T),
66842(T), 68546(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,106587,null,null,null,null,null,"65852(T), 66641(T),
66651(T), 66842(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,106589,null,null,null,null,null,"66641(T), 66651(T),
66661(T), 66665(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,107265,null,null,null,null,null,"66662(T), 66664(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,185902,null,null,null,null,null,"66456(T), 66461(T),
66464(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,185907,null,null,null,null,null,"66761(T), 66762(T),
66763(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,185909,null,null,null,null,null,"66761(T), 66762(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,185910,null,null,null,null,null,"66761(T), 66762(T),
66763(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,407146,null,null,null,null,null,"66641(T), 66642(T),
66651(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,407148,null,null,null,null,null,"66641(T), 66642(T),
66651(T), 66842(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,407151,null,null,null,null,null,"66641(T), 66842(T) ",null,null
"Image Polytechnic Institute, Rangpur",16113,2016,2020-2021,407153,null,null,null,null,null,"66641(T), 66642(T),
66664(T) ",null,null
