polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500819,null,null,null,null,67045(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500826,null,null,null,null,"65851(T), 66353(T),
67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500842,null,null,null,null,"66353(T), 67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500846,null,null,null,null,"66353(T), 66951(T),
67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500847,null,null,null,null,"65851(T), 66353(T),
67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500850,null,null,null,null,"66353(T), 67045(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500851,null,null,null,null,66353(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500867,null,null,null,null,"67252(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500868,null,null,null,null,67253(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500881,null,null,null,null,"67251(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500884,null,null,null,null,"67242(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500888,null,null,null,null,67253(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500891,null,null,null,null,67242(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500897,null,null,null,null,"67242(T), 67252(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500899,null,null,null,null,"67242(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500922,null,null,null,null,"67242(T), 67243(T),
67251(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500945,null,null,null,null,67242(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500973,null,null,null,null,67251(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500978,null,null,null,null,67242(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500985,null,null,null,null,"67243(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500988,null,null,null,null,"67242(T), 67252(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,500995,null,null,null,null,"67242(T), 67243(T),
67251(T), 67253(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501002,null,null,null,null,67041(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501022,null,null,null,null,66441(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501023,null,null,null,null,66441(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501024,null,null,null,null,66441(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501039,null,null,null,null,66441(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501044,null,null,null,null,66447(T),null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501059,null,null,null,null,"66441(T), 66447(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501061,null,null,null,null,"66441(T), 66447(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501062,null,null,null,null,"66441(T), 66447(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501073,null,null,null,null,"66441(T), 66447(T),
68742(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501078,null,null,null,null,"66441(T), 66447(T)",null,null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2016,2020-2021,501092,null,null,null,null,66447(T),null,null,null
