polytechnic_name,polytechnic_code,probidhan,session_year,student_roll,first_semester,second_semester,third_semester,fourth_semester,fifth_semester,sixth_semester,seventh_semester,eighth_semester
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600626,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600628,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600629,null,null,null,null,null,"27063(T),
27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600637,null,null,null,null,null,"25931(T),
27041(T), 27261(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600642,null,null,null,null,null,"25921(T),
25931(T), 27041(T), 27063(T), 27261(T),
28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600648,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600650,null,null,null,null,null,"25921(T),
25931(T), 27051(T), 27055(T), 27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600652,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600654,null,null,null,null,null,"27055(T),
27063(T), 27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600655,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600656,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600657,null,null,null,null,null,"27051(T),
27261(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600659,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600660,null,null,null,null,null,27261(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600661,null,null,null,null,null,"27261(T),
28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600675,null,null,null,null,null,"25931(T),
28553(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600677,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600678,null,null,null,null,null,28551(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600681,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600735,null,null,null,null,null,28564(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600771,null,null,null,null,null,"28551(T),
28553(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600794,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600804,null,null,null,null,null,"28542(T),
28551(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600806,null,null,null,null,null,28564(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600820,null,null,null,null,null,28564(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600822,null,null,null,null,null,"26831(T),
26841(T), 28551(T), 28553(T), 28562(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600830,null,null,null,null,null,"28553(T),
28564(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600834,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600884,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600886,null,null,null,null,null,25922(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600898,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600916,null,null,null,null,null,28564(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600944,null,null,null,null,null,"28553(T),
28564(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600945,null,null,null,null,null,28563(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600963,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600977,null,null,null,null,null,"25922(T),
28561(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,600995,null,null,null,null,null,"28551(T),
28553(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601009,null,null,null,null,null,28551(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601029,null,null,null,null,null,28553(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601048,null,null,null,null,null,"25931(T),
26833(T), 27041(T), 27062(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601049,null,null,null,null,null,25931(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601057,null,null,null,null,null,"25931(T),
27062(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601076,null,null,null,null,null,25911(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601078,null,null,null,null,null,27062(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601092,null,null,null,null,null,27131(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601094,null,null,null,null,null,"27051(T),
29262(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601095,null,null,null,null,null,28567(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601097,null,null,null,null,null,25931(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601100,null,null,null,null,null,25931(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601101,null,null,null,null,null,"27062(T),
28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601104,null,null,null,null,null,26833(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601111,null,null,null,null,null,"26833(T),
27062(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601117,null,null,null,null,null,25931(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601118,null,null,null,null,null,"25931(T),
26833(T), 26845(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601119,null,null,null,null,null,"25931(T),
27062(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601120,null,null,null,null,null,"25931(T),
27062(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601121,null,null,null,null,null,"26833(T),
27063(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601126,null,null,null,null,null,"27131(T),
28567(T), 29241(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601130,null,null,null,null,null,25931(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601134,null,null,null,null,null,"25931(T),
26833(T), 27062(T), 28567(T)",null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601135,null,null,null,null,null,27062(T),null,null
"Thakurgaon Polytechnic Institute, Thakurgaon",12053,2022,2021-2022,601137,null,null,null,null,null,"26821(T),
27062(T), 28567(T)",null,null
